altitude,xaccel,yaccel,zaccel,elevator,aileron,rudder
1084.5315,-10.6952,6.5047,-0.7998,0.0642,0.0186,0.0
1084.5459,-10.6927,6.5049,-0.7998,0.0642,0.0186,0.0
1084.5602,-10.6902,6.5052,-0.7998,0.0642,0.0186,0.0
1084.5745,-10.6877,6.5055,-0.7998,0.0642,0.0186,0.0
1084.5888,-10.6852,6.5058,-0.7998,0.0642,0.0186,0.0
1084.6032,-10.6827,6.5061,-0.7998,0.0642,0.0186,0.0
1084.6175,-10.6802,6.5063,-0.7998,0.0642,0.0186,0.0
1084.6318,-10.6777,6.5066,-0.7998,0.0642,0.0186,0.0
1084.6462,-10.6752,6.5069,-0.7998,0.0642,0.0186,0.0
1084.6605,-10.6727,6.5072,-0.7998,0.0642,0.0186,0.0
1084.6748,-10.6702,6.5075,-0.7998,0.0642,0.0186,0.0
1084.6891,-10.6677,6.5077,-0.7998,0.0642,0.0186,0.0
1084.7035,-10.6652,6.508,-0.7998,0.0642,0.0186,0.0
1084.7178,-10.6627,6.5083,-0.7998,0.0642,0.0187,0.0
1084.7321,-10.6603,6.5086,-0.7998,0.0642,0.0187,0.0
1084.7464,-10.6578,6.5089,-0.7998,0.0642,0.0187,0.0
1084.7608,-10.6553,6.5091,-0.7998,0.0643,0.0187,0.0
1084.7751,-10.6528,6.5094,-0.7998,0.0643,0.0187,0.0
1084.7894,-10.6503,6.5097,-0.7998,0.0643,0.0187,0.0
1084.8038,-10.6478,6.51,-0.7998,0.0643,0.0187,0.0
1084.8181,-10.6453,6.5103,-0.7998,0.0643,0.0187,0.0
1084.8324,-10.6428,6.5105,-0.7998,0.0643,0.0187,0.0
1084.8467,-10.6404,6.5108,-0.7998,0.0643,0.0187,0.0
1084.8611,-10.6379,6.5111,-0.7998,0.0643,0.0187,0.0
1084.8754,-10.6354,6.5114,-0.7998,0.0643,0.0187,0.0
1084.8897,-10.6329,6.5117,-0.7998,0.0643,0.0187,0.0
1084.9041,-10.6304,6.5119,-0.7998,0.0643,0.0187,0.0
1084.9184,-10.628,6.5122,-0.7998,0.0643,0.0187,0.0
1084.9327,-10.6255,6.5125,-0.7997,0.0643,0.0187,0.0
1084.947,-10.623,6.5128,-0.7997,0.0643,0.0187,0.0
1084.9614,-10.6205,6.5131,-0.7997,0.0643,0.0187,0.0
1084.9757,-10.6181,6.5133,-0.7997,0.0643,0.0187,0.0
1084.99,-10.6156,6.5136,-0.7997,0.0643,0.0187,0.0
1085.0043,-10.6131,6.5139,-0.7997,0.0643,0.0187,0.0
1085.0187,-10.6106,6.5142,-0.7997,0.0643,0.0187,0.0
1085.033,-10.6082,6.5145,-0.7997,0.0643,0.0187,0.0
1085.0473,-10.6057,6.5147,-0.7997,0.0643,0.0187,0.0
1085.0617,-10.6032,6.515,-0.7997,0.0643,0.0187,0.0
1085.076,-10.6008,6.5153,-0.7997,0.0643,0.0187,0.0
1085.0903,-10.5983,6.5156,-0.7997,0.0643,0.0187,0.0
1085.1046,-10.5958,6.5158,-0.7996,0.0643,0.0187,0.0
1085.119,-10.5934,6.5161,-0.7996,0.0643,0.0187,0.0
1085.1333,-10.5909,6.5164,-0.7996,0.0643,0.0187,0.0
1085.1476,-10.5884,6.5167,-0.7996,0.0643,0.0187,0.0
1085.1619,-10.586,6.517,-0.7996,0.0643,0.0187,0.0
1085.1763,-10.5835,6.5172,-0.7996,0.0643,0.0187,0.0
1085.1906,-10.581,6.5175,-0.7996,0.0643,0.0187,0.0
1085.2049,-10.5786,6.5178,-0.7996,0.0643,0.0187,0.0
1085.2192,-10.5761,6.5181,-0.7995,0.0643,0.0187,0.0
1085.2336,-10.5737,6.5184,-0.7995,0.0643,0.0187,0.0
1085.2479,-10.5712,6.5186,-0.7995,0.0643,0.0188,0.0
1085.2622,-10.5687,6.5189,-0.7995,0.0643,0.0188,0.0
1085.2765,-10.5663,6.5192,-0.7995,0.0643,0.0188,0.0
1085.2909,-10.5638,6.5195,-0.7995,0.0643,0.0188,0.0
1085.3052,-10.5614,6.5198,-0.7995,0.0643,0.0188,0.0
1085.3195,-10.5589,6.52,-0.7994,0.0643,0.0188,0.0
1085.3338,-10.5565,6.5203,-0.7994,0.0643,0.0188,0.0
1085.3482,-10.554,6.5206,-0.7994,0.0643,0.0188,0.0
1085.3625,-10.5516,6.5209,-0.7994,0.0643,0.0188,0.0
1085.3768,-10.5491,6.5212,-0.7994,0.0643,0.0188,0.0
1085.3912,-10.5467,6.5214,-0.7994,0.0643,0.0188,0.0
1085.4055,-10.5442,6.5217,-0.7994,0.0643,0.0188,0.0
1085.4198,-10.5418,6.522,-0.7993,0.0643,0.0188,0.0
1085.4341,-10.5393,6.5223,-0.7993,0.0643,0.0188,0.0
1085.4485,-10.5369,6.5225,-0.7993,0.0643,0.0188,0.0
1085.4628,-10.5344,6.5228,-0.7993,0.0643,0.0188,0.0
1085.4771,-10.532,6.5231,-0.7993,0.0643,0.0188,0.0
1085.4914,-10.5295,6.5234,-0.7992,0.0643,0.0188,0.0
1085.5058,-10.5271,6.5237,-0.7992,0.0643,0.0188,0.0
1085.5201,-10.5247,6.5239,-0.7992,0.0643,0.0188,0.0
1085.5344,-10.5222,6.5242,-0.7992,0.0643,0.0188,0.0
1085.5487,-10.5198,6.5245,-0.7992,0.0643,0.0188,0.0
1085.5631,-10.5173,6.5248,-0.7991,0.0643,0.0188,0.0
1085.5774,-10.5149,6.5251,-0.7991,0.0643,0.0188,0.0
1085.5917,-10.5125,6.5253,-0.7991,0.0643,0.0188,0.0
1085.606,-10.51,6.5256,-0.7991,0.0643,0.0188,0.0
1085.6204,-10.5076,6.5259,-0.7991,0.0643,0.0188,0.0
1085.6347,-10.5051,6.5262,-0.799,0.0643,0.0188,0.0
1085.649,-10.5027,6.5264,-0.799,0.0643,0.0188,0.0
1085.6633,-10.5003,6.5267,-0.799,0.0643,0.0188,0.0
1085.6777,-10.4978,6.527,-0.799,0.0643,0.0188,0.0
1085.692,-10.4954,6.5273,-0.799,0.0643,0.0188,0.0
1085.7063,-10.493,6.5276,-0.7989,0.0643,0.0188,0.0
1085.7206,-10.4906,6.5278,-0.7989,0.0643,0.0188,0.0
1085.7349,-10.4881,6.5281,-0.7989,0.0643,0.0188,0.0
1085.7493,-10.4857,6.5284,-0.7989,0.0643,0.0188,0.0
1085.7636,-10.4833,6.5287,-0.7988,0.0643,0.0188,0.0
1085.7779,-10.4808,6.529,-0.7988,0.0643,0.0188,0.0
1085.7922,-10.4784,6.5292,-0.7988,0.0643,0.0189,0.0
1085.8066,-10.476,6.5295,-0.7988,0.0643,0.0189,0.0
1085.8209,-10.4736,6.5298,-0.7987,0.0643,0.0189,0.0
1085.8352,-10.4711,6.5301,-0.7987,0.0643,0.0189,0.0
1085.8495,-10.4687,6.5303,-0.7987,0.0643,0.0189,0.0
1085.8639,-10.4663,6.5306,-0.7987,0.0643,0.0189,0.0
1085.8782,-10.4639,6.5309,-0.7986,0.0643,0.0189,0.0
1085.8925,-10.4615,6.5312,-0.7986,0.0643,0.0189,0.0
1085.9068,-10.459,6.5315,-0.7986,0.0643,0.0189,0.0
1085.9212,-10.4566,6.5317,-0.7986,0.0643,0.0189,0.0
1085.9355,-10.4542,6.532,-0.7985,0.0643,0.0189,0.0
1085.9498,-10.4518,6.5323,-0.7985,0.0643,0.0189,0.0
1085.9641,-10.4494,6.5326,-0.7985,0.0643,0.0189,0.0
1085.9784,-10.447,6.5328,-0.7985,0.0643,0.0189,0.0
1085.9928,-10.4445,6.5331,-0.7984,0.0643,0.0189,0.0
1086.0071,-10.4421,6.5334,-0.7984,0.0643,0.0189,0.0
1086.0214,-10.4397,6.5337,-0.7984,0.0643,0.0189,0.0
1086.0357,-10.4373,6.534,-0.7983,0.0643,0.0189,0.0
1086.0501,-10.4349,6.5342,-0.7983,0.0643,0.0189,0.0
1086.0644,-10.4325,6.5345,-0.7983,0.0643,0.0189,0.0
1086.0787,-10.4301,6.5348,-0.7983,0.0643,0.0189,0.0
1086.093,-10.4277,6.5351,-0.7982,0.0643,0.0189,0.0
1086.1074,-10.4253,6.5353,-0.7982,0.0643,0.0189,0.0
1086.1217,-10.4228,6.5356,-0.7982,0.0643,0.0189,0.0
1086.136,-10.4204,6.5359,-0.7981,0.0643,0.0189,0.0
1086.1503,-10.418,6.5362,-0.7981,0.0643,0.0189,0.0
1086.1646,-10.4156,6.5365,-0.7981,0.0643,0.0189,0.0
1086.179,-10.4132,6.5367,-0.798,0.0643,0.0189,0.0
1086.1933,-10.4108,6.537,-0.798,0.0643,0.0189,0.0
1086.2076,-10.4084,6.5373,-0.798,0.0643,0.0189,0.0
1086.2219,-10.406,6.5376,-0.7979,0.0643,0.0189,0.0
1086.2363,-10.4036,6.5378,-0.7979,0.0643,0.0189,0.0
1086.2506,-10.4012,6.5381,-0.7979,0.0643,0.0189,0.0
1086.2649,-10.3988,6.5384,-0.7979,0.0643,0.0189,0.0
1086.2792,-10.3964,6.5387,-0.7978,0.0643,0.0189,0.0
1086.2935,-10.394,6.5389,-0.7978,0.0643,0.0189,0.0
1086.3079,-10.3916,6.5392,-0.7978,0.0643,0.0189,0.0
1086.3222,-10.3892,6.5395,-0.7977,0.0643,0.019,0.0
1086.3365,-10.3869,6.5398,-0.7977,0.0643,0.019,0.0
1086.3508,-10.3845,6.5401,-0.7977,0.0643,0.019,0.0
1086.3651,-10.3821,6.5403,-0.7976,0.0643,0.019,0.0
1086.3795,-10.3797,6.5406,-0.7976,0.0643,0.019,0.0
1086.3938,-10.3773,6.5409,-0.7976,0.0643,0.019,0.0
1086.4081,-10.3749,6.5412,-0.7975,0.0643,0.019,0.0
1086.4224,-10.3725,6.5414,-0.7975,0.0643,0.019,0.0
1086.4368,-10.3701,6.5417,-0.7974,0.0643,0.019,0.0
1086.4511,-10.3677,6.542,-0.7974,0.0643,0.019,0.0
1086.4654,-10.3653,6.5423,-0.7974,0.0643,0.019,0.0
1086.4797,-10.363,6.5426,-0.7973,0.0643,0.019,0.0
1086.494,-10.3606,6.5428,-0.7973,0.0643,0.019,0.0
1086.5084,-10.3582,6.5431,-0.7973,0.0643,0.019,0.0
1086.5227,-10.3558,6.5434,-0.7972,0.0643,0.019,0.0
1086.537,-10.3534,6.5437,-0.7972,0.0643,0.019,0.0
1086.5513,-10.351,6.5439,-0.7972,0.0643,0.019,0.0
1086.5656,-10.3487,6.5442,-0.7971,0.0643,0.019,0.0
1086.58,-10.3463,6.5445,-0.7971,0.0643,0.019,0.0
1086.5943,-10.3439,6.5448,-0.7971,0.0643,0.019,0.0
1086.6086,-10.3415,6.545,-0.797,0.0643,0.019,0.0
1086.6229,-10.3391,6.5453,-0.797,0.0643,0.019,0.0
1086.6372,-10.3368,6.5456,-0.7969,0.0643,0.019,0.0
1086.6516,-10.3344,6.5459,-0.7969,0.0643,0.019,0.0
1086.6659,-10.332,6.5462,-0.7969,0.0643,0.019,0.0
1086.6802,-10.3296,6.5464,-0.7968,0.0643,0.019,0.0
1086.6945,-10.3273,6.5467,-0.7968,0.0643,0.019,0.0
1086.7088,-10.3249,6.547,-0.7967,0.0643,0.019,0.0
1086.7232,-10.3225,6.5473,-0.7967,0.0643,0.019,0.0
1086.7375,-10.3202,6.5475,-0.7967,0.0643,0.019,0.0
1086.7518,-10.3178,6.5478,-0.7966,0.0643,0.019,0.0
1086.7661,-10.3154,6.5481,-0.7966,0.0643,0.019,0.0
1086.7804,-10.313,6.5484,-0.7965,0.0643,0.019,0.0
1086.7948,-10.3107,6.5486,-0.7965,0.0643,0.019,0.0
1086.8091,-10.3083,6.5489,-0.7965,0.0643,0.019,0.0
1086.8234,-10.3059,6.5492,-0.7964,0.0643,0.019,0.0
1086.8377,-10.3036,6.5495,-0.7964,0.0643,0.019,0.0
1086.852,-10.3012,6.5497,-0.7963,0.0643,0.019,0.0
1086.8663,-10.2989,6.55,-0.7963,0.0643,0.0191,0.0
1086.8807,-10.2965,6.5503,-0.7963,0.0643,0.0191,0.0
1086.895,-10.2941,6.5506,-0.7962,0.0643,0.0191,0.0
1086.9093,-10.2918,6.5509,-0.7962,0.0643,0.0191,0.0
1086.9236,-10.2894,6.5511,-0.7961,0.0643,0.0191,0.0
1086.9379,-10.287,6.5514,-0.7961,0.0643,0.0191,0.0
1086.9523,-10.2847,6.5517,-0.7961,0.0643,0.0191,0.0
1086.9666,-10.2823,6.552,-0.796,0.0643,0.0191,0.0
1086.9809,-10.28,6.5522,-0.796,0.0643,0.0191,0.0
1086.9952,-10.2776,6.5525,-0.7959,0.0643,0.0191,0.0
1087.0095,-10.2753,6.5528,-0.7959,0.0643,0.0191,0.0
1087.0239,-10.2729,6.5531,-0.7958,0.0643,0.0191,0.0
1087.0382,-10.2706,6.5533,-0.7958,0.0643,0.0191,0.0
1087.0525,-10.2682,6.5536,-0.7958,0.0643,0.0191,0.0
1087.0668,-10.2658,6.5539,-0.7957,0.0643,0.0191,0.0
1087.0811,-10.2635,6.5542,-0.7957,0.0643,0.0191,0.0
1087.0954,-10.2611,6.5544,-0.7956,0.0643,0.0191,0.0
1087.1098,-10.2588,6.5547,-0.7956,0.0643,0.0191,0.0
1087.1241,-10.2564,6.555,-0.7955,0.0643,0.0191,0.0
1087.1384,-10.2541,6.5553,-0.7955,0.0643,0.0191,0.0
1087.1527,-10.2517,6.5555,-0.7955,0.0643,0.0191,0.0
1087.167,-10.2494,6.5558,-0.7954,0.0643,0.0191,0.0
1087.1813,-10.2471,6.5561,-0.7954,0.0643,0.0191,0.0
1087.1957,-10.2447,6.5564,-0.7953,0.0643,0.0191,0.0
1087.21,-10.2424,6.5566,-0.7953,0.0643,0.0191,0.0
1087.2243,-10.24,6.5569,-0.7952,0.0643,0.0191,0.0
1087.2386,-10.2377,6.5572,-0.7952,0.0643,0.0191,0.0
1087.2529,-10.2353,6.5575,-0.7951,0.0643,0.0191,0.0
1087.2672,-10.233,6.5577,-0.7951,0.0643,0.0191,0.0
1087.2816,-10.2307,6.558,-0.795,0.0643,0.0191,0.0
1087.2959,-10.2283,6.5583,-0.795,0.0643,0.0191,0.0
1087.3102,-10.226,6.5586,-0.795,0.0643,0.0191,0.0
1087.3245,-10.2236,6.5589,-0.7949,0.0643,0.0191,0.0
1087.3388,-10.2213,6.5591,-0.7949,0.0643,0.0191,0.0
1087.3531,-10.219,6.5594,-0.7948,0.0643,0.0191,0.0
1087.3675,-10.2166,6.5597,-0.7948,0.0643,0.0191,0.0
1087.3818,-10.2143,6.56,-0.7947,0.0643,0.0191,0.0
1087.3961,-10.212,6.5602,-0.7947,0.0643,0.0191,0.0
1087.4104,-10.2096,6.5605,-0.7946,0.0643,0.0192,0.0
1087.4247,-10.2073,6.5608,-0.7946,0.0643,0.0192,0.0
1087.439,-10.205,6.5611,-0.7945,0.0643,0.0192,0.0
1087.4534,-10.2026,6.5613,-0.7945,0.0643,0.0192,0.0
1087.4677,-10.2003,6.5616,-0.7944,0.0643,0.0192,0.0
1087.482,-10.198,6.5619,-0.7944,0.0643,0.0192,0.0
1087.4963,-10.1957,6.5622,-0.7943,0.0643,0.0192,0.0
1087.5106,-10.1933,6.5624,-0.7943,0.0643,0.0192,0.0
1087.5249,-10.191,6.5627,-0.7942,0.0643,0.0192,0.0
1087.5392,-10.1887,6.563,-0.7942,0.0643,0.0192,0.0
1087.5536,-10.1864,6.5633,-0.7941,0.0643,0.0192,0.0
1087.5679,-10.184,6.5635,-0.7941,0.0643,0.0192,0.0
1087.5822,-10.1817,6.5638,-0.794,0.0643,0.0192,0.0
1087.5965,-10.1794,6.5641,-0.794,0.0643,0.0192,0.0
1087.6108,-10.1771,6.5644,-0.7939,0.0643,0.0192,0.0
1087.6251,-10.1747,6.5646,-0.7939,0.0643,0.0192,0.0
1087.6395,-10.1724,6.5649,-0.7938,0.0643,0.0192,0.0
1087.6538,-10.1701,6.5652,-0.7938,0.0643,0.0192,0.0
1087.6681,-10.1678,6.5655,-0.7937,0.0643,0.0192,0.0
1087.6824,-10.1655,6.5657,-0.7937,0.0643,0.0192,0.0
1087.6967,-10.1631,6.566,-0.7936,0.0643,0.0192,0.0
1087.711,-10.1608,6.5663,-0.7936,0.0643,0.0192,0.0
1087.7253,-10.1585,6.5666,-0.7935,0.0643,0.0192,0.0
1087.7397,-10.1562,6.5668,-0.7935,0.0643,0.0192,0.0
1087.754,-10.1539,6.5671,-0.7934,0.0643,0.0192,0.0
1087.7683,-10.1516,6.5674,-0.7934,0.0643,0.0192,0.0
1087.7826,-10.1493,6.5677,-0.7933,0.0643,0.0192,0.0
1087.7969,-10.147,6.5679,-0.7933,0.0643,0.0192,0.0
1087.8112,-10.1446,6.5682,-0.7932,0.0643,0.0192,0.0
1087.8255,-10.1423,6.5685,-0.7932,0.0643,0.0192,0.0
1087.8398,-10.14,6.5688,-0.7931,0.0643,0.0192,0.0
1087.8542,-10.1377,6.569,-0.7931,0.0643,0.0192,0.0
1087.8685,-10.1354,6.5693,-0.793,0.0643,0.0192,0.0
1087.8828,-10.1331,6.5696,-0.793,0.0643,0.0192,0.0
1087.8971,-10.1308,6.5699,-0.7929,0.0643,0.0192,0.0
1087.9114,-10.1285,6.5701,-0.7929,0.0643,0.0192,0.0
1087.9257,-10.1262,6.5704,-0.7928,0.0643,0.0192,0.0
1087.94,-10.1239,6.5707,-0.7928,0.0643,0.0192,0.0
1087.9544,-10.1216,6.5709,-0.7927,0.0643,0.0192,0.0
1087.9687,-10.1193,6.5712,-0.7927,0.0643,0.0193,0.0
1087.983,-10.117,6.5715,-0.7926,0.0643,0.0193,0.0
1087.9973,-10.1147,6.5718,-0.7926,0.0643,0.0193,0.0
1088.0116,-10.1124,6.572,-0.7925,0.0643,0.0193,0.0
1088.0259,-10.1101,6.5723,-0.7925,0.0643,0.0193,0.0
1088.0402,-10.1078,6.5726,-0.7924,0.0643,0.0193,0.0
1088.0545,-10.1055,6.5729,-0.7924,0.0643,0.0193,0.0
1088.0689,-10.1032,6.5731,-0.7923,0.0643,0.0193,0.0
1088.0832,-10.1009,6.5734,-0.7922,0.0643,0.0193,0.0
1088.0975,-10.0986,6.5737,-0.7922,0.0643,0.0193,0.0
1088.1118,-10.0963,6.574,-0.7921,0.0643,0.0193,0.0
1088.1261,-10.094,6.5742,-0.7921,0.0643,0.0193,0.0
1088.1404,-10.0917,6.5745,-0.792,0.0643,0.0193,0.0
1088.1547,-10.0894,6.5748,-0.792,0.0643,0.0193,0.0
1088.169,-10.0871,6.5751,-0.7919,0.0643,0.0193,0.0
1088.1833,-10.0848,6.5753,-0.7919,0.0643,0.0193,0.0
1088.1977,-10.0826,6.5756,-0.7918,0.0643,0.0193,0.0
1088.212,-10.0803,6.5759,-0.7918,0.0643,0.0193,0.0
1088.2263,-10.078,6.5762,-0.7917,0.0643,0.0193,0.0
1088.2406,-10.0757,6.5764,-0.7917,0.0643,0.0193,0.0
1088.2549,-10.0734,6.5767,-0.7916,0.0643,0.0193,0.0
1088.2692,-10.0711,6.577,-0.7915,0.0643,0.0193,0.0
1088.2835,-10.0688,6.5773,-0.7915,0.0643,0.0193,0.0
1088.2978,-10.0665,6.5775,-0.7914,0.0643,0.0193,0.0
1088.3121,-10.0643,6.5778,-0.7914,0.0643,0.0193,0.0
1088.3265,-10.062,6.5781,-0.7913,0.0643,0.0193,0.0
1088.3408,-10.0597,6.5783,-0.7913,0.0643,0.0193,0.0
1088.3551,-10.0574,6.5786,-0.7912,0.0643,0.0193,0.0
1088.3694,-10.0551,6.5789,-0.7912,0.0643,0.0193,0.0
1088.3837,-10.0529,6.5792,-0.7911,0.0643,0.0193,0.0
1088.398,-10.0506,6.5794,-0.791,0.0643,0.0193,0.0
1088.4123,-10.0483,6.5797,-0.791,0.0643,0.0193,0.0
1088.4266,-10.046,6.58,-0.7909,0.0643,0.0193,0.0
1088.4409,-10.0438,6.5803,-0.7909,0.0643,0.0193,0.0
1088.4552,-10.0415,6.5805,-0.7908,0.0643,0.0193,0.0
1088.4696,-10.0392,6.5808,-0.7908,0.0643,0.0193,0.0
1088.4839,-10.0369,6.5811,-0.7907,0.0643,0.0193,0.0
1088.4982,-10.0347,6.5814,-0.7907,0.0643,0.0193,0.0
1088.5125,-10.0324,6.5816,-0.7906,0.0643,0.0194,0.0
1088.5268,-10.0301,6.5819,-0.7905,0.0643,0.0194,0.0
1088.5411,-10.0278,6.5822,-0.7905,0.0643,0.0194,0.0
1088.5554,-10.0256,6.5825,-0.7904,0.0643,0.0194,0.0
1088.5697,-10.0233,6.5827,-0.7904,0.0643,0.0194,0.0
1088.584,-10.021,6.583,-0.7903,0.0643,0.0194,0.0
1088.5983,-10.0188,6.5833,-0.7903,0.0643,0.0194,0.0
1088.6126,-10.0165,6.5835,-0.7902,0.0643,0.0194,0.0
1088.627,-10.0142,6.5838,-0.7901,0.0643,0.0194,0.0
1088.6413,-10.012,6.5841,-0.7901,0.0643,0.0194,0.0
1088.6556,-10.0097,6.5844,-0.79,0.0643,0.0194,0.0
1088.6699,-10.0074,6.5846,-0.79,0.0643,0.0194,0.0
1088.6842,-10.0052,6.5849,-0.7899,0.0643,0.0194,0.0
1088.6985,-10.0029,6.5852,-0.7899,0.0643,0.0194,0.0
1088.7128,-10.0007,6.5855,-0.7898,0.0643,0.0194,0.0
1088.7271,-9.9984,6.5857,-0.7897,0.0643,0.0194,0.0
1088.7414,-9.9961,6.586,-0.7897,0.0643,0.0194,0.0
1088.7557,-9.9939,6.5863,-0.7896,0.0643,0.0194,0.0
1088.77,-9.9916,6.5866,-0.7896,0.0643,0.0194,0.0
1088.7843,-9.9894,6.5868,-0.7895,0.0643,0.0194,0.0
1088.7986,-9.9871,6.5871,-0.7895,0.0643,0.0194,0.0
1088.813,-9.9848,6.5874,-0.7894,0.0643,0.0194,0.0
1088.8273,-9.9826,6.5876,-0.7893,0.0643,0.0194,0.0
1088.8416,-9.9803,6.5879,-0.7893,0.0643,0.0194,0.0
1088.8559,-9.9781,6.5882,-0.7892,0.0643,0.0194,0.0
1088.8702,-9.9758,6.5885,-0.7892,0.0643,0.0194,0.0
1088.8845,-9.9736,6.5887,-0.7891,0.0643,0.0194,0.0
1088.8988,-9.9713,6.589,-0.789,0.0643,0.0194,0.0
1088.9131,-9.9691,6.5893,-0.789,0.0643,0.0194,0.0
1088.9274,-9.9668,6.5896,-0.7889,0.0643,0.0194,0.0
1088.9417,-9.9646,6.5898,-0.7889,0.0643,0.0194,0.0
1088.956,-9.9623,6.5901,-0.7888,0.0643,0.0194,0.0
1088.9703,-9.9601,6.5904,-0.7888,0.0643,0.0194,0.0
1088.9846,-9.9578,6.5906,-0.7887,0.0643,0.0194,0.0
1088.9989,-9.9556,6.5909,-0.7886,0.0643,0.0194,0.0
1089.0132,-9.9533,6.5912,-0.7886,0.0643,0.0194,0.0
1089.0276,-9.9511,6.5915,-0.7885,0.0643,0.0194,0.0
1089.0419,-9.9488,6.5917,-0.7885,0.0643,0.0194,0.0
1089.0562,-9.9466,6.592,-0.7884,0.0643,0.0194,0.0
1089.0705,-9.9444,6.5923,-0.7883,0.0643,0.0195,0.0
1089.0848,-9.9421,6.5926,-0.7883,0.0643,0.0195,0.0
1089.0991,-9.9399,6.5928,-0.7882,0.0643,0.0195,0.0
1089.1134,-9.9376,6.5931,-0.7882,0.0643,0.0195,0.0
1089.1277,-9.9354,6.5934,-0.7881,0.0643,0.0195,0.0
1089.142,-9.9332,6.5936,-0.788,0.0643,0.0195,0.0
1089.1563,-9.9309,6.5939,-0.788,0.0643,0.0195,0.0
1089.1706,-9.9287,6.5942,-0.7879,0.0643,0.0195,0.0
1089.1849,-9.9265,6.5945,-0.7879,0.0643,0.0195,0.0
1089.1992,-9.9242,6.5947,-0.7878,0.0643,0.0195,0.0
1089.2135,-9.922,6.595,-0.7877,0.0643,0.0195,0.0
1089.2278,-9.9197,6.5953,-0.7877,0.0643,0.0195,0.0
1089.2421,-9.9175,6.5955,-0.7876,0.0643,0.0195,0.0
1089.2564,-9.9153,6.5958,-0.7876,0.0643,0.0195,0.0
1089.2707,-9.913,6.5961,-0.7875,0.0643,0.0195,0.0
1089.285,-9.9108,6.5964,-0.7874,0.0643,0.0195,0.0
1089.2993,-9.9086,6.5966,-0.7874,0.0643,0.0195,0.0
1089.3136,-9.9064,6.5969,-0.7873,0.0643,0.0195,0.0
1089.328,-9.9041,6.5972,-0.7873,0.0643,0.0195,0.0
1089.3423,-9.9019,6.5975,-0.7872,0.0643,0.0195,0.0
1089.3566,-9.8997,6.5977,-0.7871,0.0643,0.0195,0.0
1089.3709,-9.8974,6.598,-0.7871,0.0643,0.0195,0.0
1089.3852,-9.8952,6.5983,-0.787,0.0643,0.0195,0.0
1089.3995,-9.893,6.5985,-0.787,0.0643,0.0195,0.0
1089.4138,-9.8908,6.5988,-0.7869,0.0643,0.0195,0.0
1089.4281,-9.8885,6.5991,-0.7868,0.0643,0.0195,0.0
1089.4424,-9.8863,6.5994,-0.7868,0.0643,0.0195,0.0
1089.4567,-9.8841,6.5996,-0.7867,0.0643,0.0195,0.0
1089.471,-9.8819,6.5999,-0.7867,0.0643,0.0195,0.0
1089.4853,-9.8797,6.6002,-0.7866,0.0643,0.0195,0.0
1089.4996,-9.8774,6.6004,-0.7865,0.0643,0.0195,0.0
1089.5139,-9.8752,6.6007,-0.7865,0.0643,0.0195,0.0
1089.5282,-9.873,6.601,-0.7864,0.0643,0.0195,0.0
1089.5425,-9.8708,6.6013,-0.7864,0.0643,0.0195,0.0
1089.5568,-9.8686,6.6015,-0.7863,0.0643,0.0195,0.0
1089.5711,-9.8664,6.6018,-0.7862,0.0643,0.0195,0.0
1089.5854,-9.8641,6.6021,-0.7862,0.0643,0.0195,0.0
1089.5997,-9.8619,6.6023,-0.7861,0.0643,0.0195,0.0
1089.614,-9.8597,6.6026,-0.786,0.0643,0.0195,0.0
1089.6283,-9.8575,6.6029,-0.786,0.0643,0.0195,0.0
1089.6426,-9.8553,6.6032,-0.7859,0.0643,0.0196,0.0
1089.6569,-9.8531,6.6034,-0.7859,0.0643,0.0196,0.0
1089.6712,-9.8509,6.6037,-0.7858,0.0643,0.0196,0.0
1089.6855,-9.8487,6.604,-0.7857,0.0643,0.0196,0.0
1089.6998,-9.8464,6.6042,-0.7857,0.0643,0.0196,0.0
1089.7141,-9.8442,6.6045,-0.7856,0.0643,0.0196,0.0
1089.7284,-9.842,6.6048,-0.7856,0.0643,0.0196,0.0
1089.7427,-9.8398,6.6051,-0.7855,0.0643,0.0196,0.0
1089.757,-9.8376,6.6053,-0.7854,0.0643,0.0196,0.0
1089.7713,-9.8354,6.6056,-0.7854,0.0643,0.0196,0.0
1089.7856,-9.8332,6.6059,-0.7853,0.0643,0.0196,0.0
1089.7999,-9.831,6.6061,-0.7853,0.0643,0.0196,0.0
1089.8142,-9.8288,6.6064,-0.7852,0.0643,0.0196,0.0
1089.8285,-9.8266,6.6067,-0.7851,0.0643,0.0196,0.0
1089.8428,-9.8244,6.607,-0.7851,0.0643,0.0196,0.0
1089.8571,-9.8222,6.6072,-0.785,0.0643,0.0196,0.0
1089.8714,-9.82,6.6075,-0.7849,0.0643,0.0196,0.0
1089.8857,-9.8178,6.6078,-0.7849,0.0643,0.0196,0.0
1089.9,-9.8156,6.608,-0.7848,0.0643,0.0196,0.0
1089.9143,-9.8134,6.6083,-0.7848,0.0643,0.0196,0.0
1089.9286,-9.8112,6.6086,-0.7847,0.0643,0.0196,0.0
1089.9429,-9.809,6.6089,-0.7846,0.0643,0.0196,0.0
1089.9572,-9.8068,6.6091,-0.7846,0.0643,0.0196,0.0
1089.9715,-9.8046,6.6094,-0.7845,0.0643,0.0196,0.0
1089.9858,-9.8024,6.6097,-0.7844,0.0643,0.0196,0.0
